# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6589867542784893,1.6283227192329406,3.0846115194358625,20.802555446981064,1.5667499463560222,-2.999999999999975,1.2196522855178087,-15.695260501185007,109.37789503770495,-95.63188293032788
 0.6634656935512164,1.6348330470821286,3.087148802274917,21.29245239663367,1.553313128537841,-2.9999999999999503,1.2423384770391017,-16.123589897366497,110.44671702039255,-96.42396234102463
 0.6679542619573224,1.641279062764475,3.089725484809881,21.788200041209528,1.539847423319523,-3.0,1.2650285609845355,-16.556395448321975,111.47832573675433,-97.17860566782447
 0.672453332073745,1.647661182625264,3.092341649085531,22.289748845160585,1.5263502129702553,-2.999999999999975,1.2876945911413513,-16.9936088090377,112.48118740963305,-97.90445384271813
 0.6769633631508534,1.6539798230097795,3.0949973771466417,22.79704249596808,1.513122308451076,-2.9329963126685206,1.310307377305074,-17.435160938455677,113.46898150657215,-98.614652551455
 0.681484204226552,1.6602354002633057,3.09769275103799,23.31001772838068,1.5002795352415532,-2.840792895498602,1.3328365206737545,-17.880982110376042,114.44491334089608,-99.31320117441341
 0.6860155234144337,1.666428330731127,3.1004278528043505,23.828604160157745,1.4878215539471653,-2.7493056167185705,1.3552504579607147,-18.33100192446762,115.40794441363725,-100.00041785679858
 0.6905569783668289,1.672559030758527,3.1032027644905,24.352724140860808,1.4757480577738227,-2.6585084075258583,1.3775165143076131,-18.78514931738497,116.35701894957134,-100.67662184717446
 0.6951082162629583,1.6786279166907903,3.106017568141214,24.882292614984735,1.4640587706062067,-2.5683753375224176,1.3996009656915307,-19.243352573990112,117.2910659506226,-101.34213305017909
 0.699668873817484,1.684635404873201,3.108872345801269,25.417217000990817,1.4527534451129043,-2.4788805908226315,1.4214691107623822,-19.705539338677163,118.20900141727367,-101.99727156609305
 0.7042385773101795,1.6905819116510432,3.11176717951544,25.95739708763538,1.4418318609664063,-2.3899984241769343,1.443085352064916,-20.171636626798147,119.1097307273253,-102.64235721107104
