# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,75.26055049160358,0,3.0,-1.4120697974402505,0.0,0.0,0.0
 0.08784166099667283,1.0029447619579968,3.0111933604668275,75.26055049160358,0.26352498299001853,3.0000000000000004,-1.4120697974402505,0.0,-25.716462697008524,0.0
 0.12429574636309253,1.0060792048222327,3.0223617642656087,74.32308036512448,0.3728872390892777,3.0000000000000013,-1.392812252783687,0.0,-33.072858416820296,0.0
 0.15231898504922095,1.0094017602215435,3.033504406415515,73.3962717596774,0.45695695514766294,2.9999999999999996,-1.3732480682616448,0.0,-38.69926094686525,0.0
 0.17598940638895733,1.0129108597847654,3.04462048193572,72.48024394752869,0.5279682191668721,3.0000000000000013,-1.353432837751361,0.0,-43.315363885854964,0.0
 0.19688616730600547,1.0166049351407347,3.0557091858453957,71.57509314437104,0.5906585019180166,3.000000000000004,-1.3334197941871875,0.0,-47.23016912442204,0.0
 0.2158189751309747,1.0204824179182872,3.066769713163715,70.68089342879756,0.6474569253929243,3.0000000000000013,-1.313259673301565,0.0,-50.61364760819291,0.0
 0.23326872954987743,1.0245417397462588,3.07780125890985,69.79769770778971,0.6998061886496325,3.0,-1.2930006104546954,0.0,-53.57255705674364,0.0
 0.24954868776630545,1.028781332253486,3.0888030181029733,68.92553871735872,0.7486460632989166,3.0,-1.2726880685309938,0.0,-56.17994937447542,0.0
 0.26487637457984126,1.0331996270688044,3.0997741857622576,68.06443004814646,0.7946291237395239,2.999999999999993,-1.2523647944335397,0.0,-58.48895093676505,0.0
 0.2794101086955011,1.0377950558210502,3.110713956906875,67.21436718652764,0.8382303260865033,2.9999999999999925,-1.2320708015623687,0.0,-60.54001047738772,0.0
 0.293269350167692,1.0425660501390595,3.1216215265559986,66.37532856259256,0.879808050503076,2.999999999999996,-1.2118433758185487,0.0,-62.36504821674515,0.0
 0.30654685077336274,1.0475110416516686,3.1324960897288006,65.54727659712204,0.9196405523200881,2.999999999999996,-1.1917171023857795,0.0,-63.989987662138,0.0
 0.3193163149725832,1.052628461987713,3.1433368414444534,64.7301587405618,0.9579489449177496,3.0000000000000044,-1.1717239107481734,0.0,-65.43637983112451,0.0
 0.3316374465041157,1.0579167427760292,3.154142976722129,63.92390849771521,0.994912339512347,3.0,-1.1518931354607724,0.0,-66.72248827799882,0.0
 0.3435593949425788,1.063374315645453,3.164913690581001,63.128446432778944,1.0306781848277364,3.0000000000000044,-1.1322515901918853,0.0,-67.86403868125477,0.0
 0.35512318186214153,1.0689996122248204,3.1756481780402424,62.34368114996795,1.0653695455864245,2.9999999999999902,-1.112823652851187,0.0,-68.8747516500266,0.0
 0.36636345330573755,1.0747910641429679,3.1863456341190237,61.569510245811394,1.0990903599172126,3.000000000000005,-1.0936313596234468,0.0,-69.76673089875753,0.0
 0.3773097740827004,1.080747103028731,3.1970052538365183,60.80582122983355,1.131929322248101,2.999999999999995,-1.0746945060374857,0.0,-70.55075227453723,0.0
 0.38798760237838475,1.086866160510946,3.2076262322118994,60.052492410914674,1.1639628071351542,3.0000000000000053,-1.0560307531020234,0.0,-71.23648319638487,0.0
 0.3984190362483469,1.093146668218449,3.218207764264339,59.309393747322915,1.1952571087450408,3.0000000000000107,-1.0376557371432518,0.0,-71.83265225952299,0.0
 0.408623394091542,1.0995870577800761,3.228749045013009,58.57638765884094,1.2258701822746263,3.0000000000000164,-1.0195831816818353,0.0,-72.34718249314408,0.0
 0.4186176721544214,1.1061857608246632,3.2392492694770825,57.853329799938585,1.2558530164632644,2.9999999999999942,-1.0018250102563266,0.0,-72.78729768416358,0.0
 0.42841690951166506,1.1129412089810464,3.249707632675732,57.140069793339116,1.2852507285349954,3.0000000000000115,-0.9843914589826115,0.0,-73.15960843993972,0.0
 0.43803448243977794,1.1198518338780616,3.2601233296281307,56.436451923775806,1.314103447319334,2.9999999999999942,-0.9672911878382987,0.0,-73.47018281617848,0.0
 0.44748234421426,1.126916067144545,3.2704955553534503,55.74231579198263,1.34244703264278,2.9999999999999822,-0.9505313901137937,0.0,-73.72460502666353,0.0
 0.4567712222273669,1.1341323404093329,3.2808235048708627,55.05749692932547,1.3703136666821005,2.9999999999999822,-0.9341178990239134,0.0,-73.92802484868585,0.0
 0.4659107813731086,1.141499085301261,3.291106373199542,54.381827373693035,1.397732344119326,3.0000000000000244,-0.9180552912144007,0.0,-74.08519968285233,0.0
 0.47490976050921746,1.1490147334491652,3.301343355358659,53.71513620745259,1.4247292815276524,2.999999999999994,-0.9023469864791459,0.0,-74.20053073638593,0.0
 0.4837760872371732,1.156677716481882,3.3115336463673875,53.057250058556065,1.4513282617115197,3.0000000000000124,-0.8869953435953178,0.0,-74.27809447976456,0.0
 0.492516975075512,1.1644864660282472,3.3216764412448994,52.40799356586292,1.4775509252265362,3.0,-0.8720017518215846,0.0,-74.32167023381754,0.0
 0.5011390062252874,1.172439413717097,3.3317709350103675,51.76718981000361,1.5034170186758624,3.000000000000006,-0.857366717938631,0.0,-74.33476457564039,0.0
 0.5096482024607469,1.1805349911772671,3.341816322682964,51.134660711112794,1.528944607382241,3.0,-0.8430899488354765,0.0,-74.32063309372568,0.0
 0.5180500861675325,1.1887716300375941,3.3518117992818617,50.510227394844634,1.5541502585025975,2.9999999999999867,-0.8291704293994484,0.0,-74.28229991200104,0.0
 0.5263497331552641,1.1971477619269137,3.3617565598262327,49.893710528138214,1.5790491994657925,3.0,-0.8156064959374246,0.0,-74.2225753220436,0.0
 0.5345518185626179,1.205661818474062,3.37164979933525,49.284930626193066,1.6036554556878537,2.9999999999999867,-0.8023959049988407,0.0,-74.1440717899147,0.0
 0.5426606569299829,1.214312231307875,3.381490712828086,48.683708332150346,1.6279819707899486,2.9999999999999862,-0.7895358977148148,0.0,-74.04921855507375,0.0
 0.5506802373220976,1.2230974320571888,3.3912784953239132,48.089864670974656,1.6520407119662925,2.9999999999999862,-0.7770232599244151,0.0,-73.94027500395968,0.0
 0.558614254229184,1.2320158523508395,3.401012341841904,47.50322127897862,1.6758427626875518,3.000000000000014,-0.764854377923163,0.0,-73.81934296126538,0.0
